Nov 03 07:37:59.748 VTTY: Console port: waiting connection on tcp port 5001 for protocol IPv6 (FD 10)
Nov 03 07:37:59.748 VTTY: Console port: waiting connection on tcp port 5001 for protocol IPv4 (FD 11)
Nov 03 07:37:59.751 slot0: C/H/S settings = 0/4/32
Nov 03 07:37:59.751 slot1: C/H/S settings = 0/4/32
Nov 03 07:37:59.987 C3745_BOOT: starting instance (CPU0 PC=0xffffffffbfc00000,idle_pc=0x60a80f7c,JIT on)
Nov 03 07:37:59.987 CPU0: CPU_STATE: Starting CPU (old state=2)...
Nov 03 07:38:00.150 ROM: Microcode has started.
Nov 03 07:38:00.152 ROM: trying to read bootvar 'WARM_REBOOT'
Nov 03 07:38:00.152 CPU0: IO_FPGA: write to unknown addr 0x30, value=0x0, pc=0xffffffff80a76f68 (size=1)
Nov 03 07:38:00.152 CPU0: IO_FPGA: read from unknown addr 0x30, pc=0xffffffff80a76f7c (size=1)
Nov 03 07:38:00.181 CPU0: IO_FPGA: read from unknown addr 0x6, pc=0x6023fca4 (size=2)
Nov 03 07:38:00.181 CPU0: IO_FPGA: read from unknown addr 0x10000a, pc=0x602475a0 (size=2)
Nov 03 07:38:00.181 CPU0: IO_FPGA: write to unknown addr 0x10000a, value=0x0, pc=0x602475b0 (size=2)
Nov 03 07:38:00.181 ROM: unhandled syscall 0x00000047 at pc=0x60a786fc (a1=0x80007db4,a2=0x00000010,a3=0xbfb00000)
Nov 03 07:38:00.419 ROM: trying to read bootvar 'RANDOM_NUM'
Nov 03 07:38:00.432 CPU0: IO_FPGA: write to unknown addr 0x2e, value=0x20, pc=0x60254a54 (size=2)
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0x20
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0x20
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0xa0
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x04000000) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0xa0
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0x04
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0x04
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0x84
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000146) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0x84
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0x0c
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0x0c
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0x8c
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000007) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0x8c
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0x10
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0x10
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0x90
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x00000000) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0x90
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0x14
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0x14
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0x94
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0x20000000) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0x94
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60257874 (bus=0,device=0,function=1,reg=0x10).
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60257878 (bus=0,device=0,function=1,reg=0x10).
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60257874 (bus=0,device=0,function=1,reg=0x90).
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0xc0000000) for unknown device at pc=0x60257878 (bus=0,device=0,function=1,reg=0x90).
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60257874 (bus=0,device=0,function=1,reg=0x14).
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60257878 (bus=0,device=0,function=1,reg=0x14).
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60257874 (bus=0,device=0,function=1,reg=0x94).
Nov 03 07:38:00.432 CPU0: PCI: write request (data=0xe0000000) for unknown device at pc=0x60257878 (bus=0,device=0,function=1,reg=0x94).
Nov 03 07:38:00.433 CPU0: IO_FPGA: write to unknown addr 0x4c, value=0xf000, pc=0x60255098 (size=2)
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x60257988: bus=0,device=1,function=0,reg=0x00
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x6025798c: bus=0,device=1,function=0,reg=0x00
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x60257988: bus=0,device=1,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x6025798c: bus=0,device=1,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x0c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x0c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x18
Nov 03 07:38:00.433 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00040100) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x18
Nov 03 07:38:00.433 PCI: PCI bridge 0,1,0 -> pri: 00, sec: 01, sub: 04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x1c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x02801f00) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x1c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x20
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x4d704d00) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x20
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x24
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00014d01) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x24
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x30
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x30
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x3c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x3c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x64
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x64
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x68
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x68
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60257854: bus=0,device=1,function=0,reg=0xf0
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60257860: bus=0,device=1,function=0,reg=0xf0
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x60257988: bus=0,device=2,function=0,reg=0x00
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x6025798c: bus=0,device=2,function=0,reg=0x00
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x60257988: bus=0,device=2,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x6025798c: bus=0,device=2,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x0c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x0c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00080500) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x18
Nov 03 07:38:00.433 PCI: PCI bridge 0,2,0 -> pri: 00, sec: 05, sub: 08
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00080500) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x18
Nov 03 07:38:00.433 PCI: PCI bridge 0,2,0 -> pri: 00, sec: 05, sub: 08
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x02803f20) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x1c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x02803f20) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x1c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x4df04d80) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x20
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x4df04d80) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x20
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00014d81) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x24
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00014d81) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x24
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x30
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x30
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x3c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x3c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x64
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x64
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x68
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x68
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60257854: bus=0,device=2,function=0,reg=0xf0
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60257860: bus=0,device=2,function=0,reg=0xf0
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x60257988: bus=0,device=3,function=0,reg=0x00
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x6025798c: bus=0,device=3,function=0,reg=0x00
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x60257988: bus=0,device=3,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x6025798c: bus=0,device=3,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x0c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x0c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x000c0900) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x18
Nov 03 07:38:00.433 PCI: PCI bridge 0,3,0 -> pri: 00, sec: 09, sub: 12
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x000c0900) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x18
Nov 03 07:38:00.433 PCI: PCI bridge 0,3,0 -> pri: 00, sec: 09, sub: 12
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x02809f80) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x1c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x02809f80) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x1c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x4e704e00) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x20
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x4e704e00) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x20
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00014e01) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x24
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00014e01) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x24
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x30
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x30
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x3c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x3c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x64
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x64
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x68
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x68
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60257854: bus=0,device=3,function=0,reg=0xf0
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60257860: bus=0,device=3,function=0,reg=0xf0
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x60257988: bus=0,device=4,function=0,reg=0x00
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x6025798c: bus=0,device=4,function=0,reg=0x00
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x60257988: bus=0,device=4,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: read request for device 'ti2050b' at pc=0x6025798c: bus=0,device=4,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0xffff0000) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x0c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x0000f810) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x0c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00100d00) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x18
Nov 03 07:38:00.433 PCI: PCI bridge 0,4,0 -> pri: 00, sec: 13, sub: 16
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00100d00) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x18
Nov 03 07:38:00.433 PCI: PCI bridge 0,4,0 -> pri: 00, sec: 13, sub: 16
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x0280bfa0) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x1c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x0280bfa0) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x1c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x4ef04e80) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x20
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x4ef04e80) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x20
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00014e81) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x24
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00014e81) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x24
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x30
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00200020) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x30
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x3c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x03000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x3c
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x40
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x64
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x64
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x68
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000000) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x68
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000007) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0x04
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60257854: bus=0,device=4,function=0,reg=0xf0
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x00000001) for device 'ti2050b' at pc=0x60257860: bus=0,device=4,function=0,reg=0xf0
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0x20
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60257878: bus=0,device=0,function=0,reg=0x20
Nov 03 07:38:00.433 CPU0: PCI: write request (data=0x24000000) for device 'gt96100' at pc=0x60257874: bus=0,device=0,function=0,reg=0xa0
